Unnamed: 0,ID,class,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,20140101_N
7418,7419,forest,7939.34,2937.82,7719.7,7539.29,1149.71,2912.24,6801.36,530.718,4117.06,,3165.15,983.405,2191.77,3918.71,5019.51,1408.99,4839.18,5606.54,6810.21,5726.51,6296.01,7401.57,6910.54,3111.88,7160.55,701.485,652.74
7420,7421,forest,,6825.33,7241.98,7008.49,754.139,2623.89,7014.43,450.858,6539.52,7801.08,5769.55,1070.39,5035.98,2531.71,1361.59,1475.05,4432.7,4865.07,6314.52,3720.83,5537.72,7212.51,1030.32,4379.83,7380.51,662.5,1020.89
7421,7422,forest,8008.09,3138.26,8052.35,7938.25,1215.03,5388.03,3612.1,473.241,6500.83,7784.68,2454.8,,2255.43,,4347.8,1324.47,5286.74,5709.61,7098.49,3152.74,6817.48,7010.82,1590.65,2171.53,7627.98,755.566,659.133
7422,7423,forest,8044.27,,877.027,7189.52,731.726,529.161,,,806.464,7422.82,2655.59,1085.2,486.27,4466.45,6931.19,1084.57,4800.37,6522.7,6291.25,6563.09,1283.93,7270.44,6877.61,4710.42,7067.02,627.073,3795.29
7423,7424,forest,8148.53,3912.43,6841.61,6681.66,1286.38,5817.13,7081.11,464.963,6415.53,,2446.96,,3381.86,2646.35,,1340.87,5026.48,5415.84,6140.59,3581.92,5619.16,,4055.95,4684.79,7260.79,,
7425,7426,forest,6316.79,5255.8,,1351.22,828.143,2734.91,319.792,,1408.26,8033.8,2824.34,2588.0,1500.95,3497.91,727.698,684.84,4753.39,6775.69,2813.78,4799.76,4222.64,4386.27,442.265,985.16,4482.64,1190.48,3062.45
7426,7427,forest,7861.63,7758.21,7769.2,,2031.25,7014.65,687.906,4228.12,5217.17,7651.02,1792.21,,882.318,3695.88,1107.09,,6148.18,1279.77,5529.87,3480.71,,4930.04,1016.04,930.488,7266.38,,3969.66
7427,7428,forest,8016.76,7836.59,,2355.19,1185.09,6404.48,830.339,7469.07,,7776.65,2451.88,,1027.34,2259.76,1760.01,743.959,6251.93,898.37,5543.04,3550.29,2069.37,,1289.96,1667.02,7291.68,878.51,4140.73
7428,7429,forest,6483.95,,6081.17,3454.61,764.806,5371.2,1301.25,5564.22,3686.7,6576.06,5328.98,1616.05,1207.39,1569.1,1942.17,712.377,6214.44,,,2148.73,1066.33,,1762.82,2239.18,7311.85,915.01,3698.6
7430,7431,forest,,7662.56,7338.46,6249.3,986.887,6403.27,638.241,,5010.04,7508.44,4902.13,1766.13,1003.91,1627.2,1880.35,711.928,6242.92,,5651.48,,,4871.58,1882.7,1519.22,7160.63,,4262.46
7431,7432,forest,7821.72,7730.04,7784.91,951.433,2674.93,7329.39,,3391.65,6594.08,7902.4,3983.24,1847.35,1406.84,3870.87,2026.91,685.857,5888.35,2384.93,5566.4,2747.44,3392.13,5319.87,1078.42,931.256,7150.79,775.01,5208.71
7432,7433,forest,7997.07,7059.43,7908.86,943.322,832.82,7210.5,2577.9,7631.77,3646.01,7713.63,3684.56,1533.42,1090.77,2205.89,,708.416,6393.03,1325.22,6428.71,1470.84,1663.7,6007.91,1449.96,2047.64,7338.18,857.256,4125.6
7434,7435,forest,6405.55,,7697.75,7817.52,279.262,846.963,6577.33,7866.91,3390.5,,723.804,2292.44,1861.14,389.37,4026.71,1333.38,,7384.6,4625.18,1815.58,3490.49,989.664,5444.11,437.232,7646.03,779.925,7717.54
7435,7436,forest,7945.62,7698.56,7629.29,7830.98,415.242,1022.43,6898.37,8171.63,3197.57,8116.57,617.634,2128.94,1624.76,365.463,2439.95,1513.78,6671.93,3991.72,4574.75,1023.73,5034.62,1162.93,2626.57,396.49,,652.913,7952.85
7436,7437,forest,7552.78,,7011.87,,365.108,1040.81,6757.86,7407.72,4800.67,6121.06,973.856,,1836.15,400.042,1547.73,1553.08,6437.35,6030.95,4458.59,1843.65,,1196.59,3877.73,475.145,6424.51,833.63,6351.28
7439,7440,forest,7968.85,8099.89,7903.36,8125.76,,7869.45,7586.3,,1001.83,7642.24,7351.77,,2369.01,1972.96,4642.52,685.997,5815.02,5832.91,2539.07,1294.53,,,831.732,1546.36,,828.534,
7440,7441,forest,8193.57,8160.65,2929.81,1924.77,597.508,8002.99,7282.37,8162.28,2911.4,8162.99,1784.43,3478.32,4164.89,1791.52,2146.11,673.169,,1777.56,5917.27,8221.44,3015.51,1647.03,669.016,1313.5,4417.99,785.655,7013.64
7441,7442,forest,7918.07,7779.62,7832.91,5341.48,521.283,7433.32,4149.72,,6477.67,7940.79,1365.32,,5214.23,1450.87,1455.67,667.781,6161.88,4581.09,5948.42,6997.99,,6848.93,,1757.4,5656.4,840.237,7472.84
7442,7443,forest,7872.61,7880.79,5664.79,6788.82,624.253,1782.82,7146.51,,746.511,7634.36,2536.59,4539.23,2544.29,2136.44,3262.32,668.786,5883.21,2376.77,4578.81,5509.25,,7045.88,490.736,1218.73,,785.966,7420.0
7443,7444,forest,7541.9,7727.99,794.246,6380.54,621.555,1400.87,6873.37,7749.9,6994.65,6926.93,,3666.27,3078.87,1996.88,2797.79,699.859,6523.91,2631.88,4530.38,6564.94,2462.54,1763.55,737.046,,6137.15,785.499,5795.77
7444,7445,forest,7328.03,5928.0,745.302,7830.47,1002.37,,6285.46,1797.84,1125.84,4954.26,471.59,2367.92,,923.163,870.948,1339.93,6208.07,7400.11,885.736,6417.2,6416.17,363.333,439.398,672.489,7930.69,433.474,7612.64
7445,7446,forest,6854.21,6681.9,836.224,7222.61,846.637,7347.52,6050.83,3282.71,1193.46,4045.45,521.6,2150.12,940.211,900.591,894.631,1142.37,6213.83,7259.87,,5554.2,5778.18,359.661,718.475,659.991,7737.4,,7728.46
7446,7447,forest,5612.21,6805.13,6631.73,6331.09,,3701.5,6308.57,,1036.37,,4965.59,1216.71,1020.42,1337.44,2588.15,1107.06,,6704.72,2441.08,6762.03,482.846,,567.296,718.238,6320.03,649.181,6714.41
7448,7449,forest,7532.24,6963.45,6676.35,,1091.76,7095.02,6361.42,3665.96,1355.05,6556.92,5581.71,5550.0,5343.96,358.475,1506.22,1191.97,3580.25,7619.38,5091.21,5522.56,5263.75,2818.63,2543.79,,5236.46,2396.82,1895.41
7450,7451,forest,6532.72,7052.8,7338.73,7232.48,1333.48,,6682.35,,2360.51,7028.85,5138.59,4950.66,5528.66,393.779,6867.36,1086.91,1531.5,6871.72,4983.27,5605.96,,5599.06,1226.77,925.645,5630.54,4845.32,983.748
7452,7453,forest,7587.62,7581.09,7779.81,,840.727,5876.97,,1169.33,6997.1,7397.27,4086.15,4094.49,5673.81,,7424.83,1133.42,3123.24,7663.64,5047.29,,,5739.16,3513.14,,7580.46,7668.55,2643.62
7453,7454,forest,7457.38,7349.16,7411.49,7425.28,507.276,7420.24,6801.56,2136.56,7153.65,7071.67,,5913.74,5499.88,354.953,3227.08,1263.38,5478.29,,4147.34,6655.52,6268.33,3103.3,1154.11,,7250.31,,2554.83
7454,7455,forest,7402.73,7420.71,7154.43,7047.6,855.183,5058.35,6632.15,1036.09,6514.87,7459.31,7065.42,3574.74,6006.54,341.083,7268.15,1114.93,3505.79,7481.75,3896.71,6421.65,,4882.47,4576.12,1685.5,6615.07,7444.89,2253.6
7455,7456,forest,7458.07,7966.63,8143.48,8037.43,785.541,4020.64,7189.43,1751.18,7277.58,7401.85,5647.96,3658.38,5620.37,,5647.62,1316.89,2836.7,7686.07,1752.64,6911.63,6858.82,5168.68,,1601.7,7151.26,,1841.94
7457,7458,forest,7297.43,7987.22,,7906.65,388.127,844.14,6919.88,3417.58,7007.7,7110.58,4623.66,2316.49,5545.52,324.854,3852.6,1612.38,6692.31,7836.21,4848.28,4504.55,6938.88,5123.17,3605.52,1373.81,7455.34,,5119.45
7458,7459,forest,7730.85,7710.19,7730.09,,956.214,5427.42,,1419.57,7301.37,7951.55,6849.94,2781.26,,,7725.85,,4897.3,7790.71,1344.49,7211.8,,3881.27,2084.43,1798.07,8000.12,,4454.62
7459,7460,forest,7410.93,7141.15,7332.76,7351.66,555.169,5239.28,6824.44,,5752.76,6993.13,2393.32,2711.93,5426.43,335.018,7136.64,1458.17,3962.1,7452.19,3613.32,3889.27,6245.44,4792.43,3882.43,1321.94,7095.15,,1885.88
7460,7461,forest,7451.76,7574.81,7891.35,7557.18,539.417,,6644.11,4756.73,4727.85,,2514.75,1813.14,5323.31,323.886,7269.99,1271.7,2461.27,7660.52,2459.02,4161.34,6513.87,5983.39,3215.19,,5196.54,,5164.5
7461,7462,forest,7412.86,,8238.88,8022.89,480.553,,7000.37,3729.72,7381.28,6669.55,3529.07,2025.24,5126.0,334.065,4346.77,1435.59,3770.58,7675.75,2024.36,5448.2,,6026.48,3639.9,1194.45,6957.94,6960.97,5286.84
7462,7463,forest,7640.93,7673.32,7581.91,7692.55,605.193,5266.82,7254.47,1300.06,7821.21,,5926.58,3985.71,5961.38,335.195,7818.9,1164.77,2240.78,7753.49,,6409.0,6682.45,4141.05,,1525.83,7393.7,7230.38,2572.36
7463,7464,forest,7325.71,7590.98,,7666.09,501.278,,7044.34,,5295.71,7242.61,,,5612.37,334.41,7650.99,1361.68,1783.24,7595.74,3951.08,2319.11,,4441.65,3424.94,1125.9,5548.51,,2415.61
7464,7465,forest,7506.86,7808.78,8011.96,7869.47,504.659,2112.76,6998.06,4081.28,6120.46,6939.62,2955.7,2014.18,,331.033,6464.15,1339.44,6813.13,7693.9,3142.67,3926.14,6711.83,5544.64,3634.37,1198.84,6137.62,6219.64,2823.07
7465,7466,forest,,2141.11,,,358.73,5514.02,3375.99,5141.78,3176.05,2794.0,1651.02,546.665,2031.28,1305.48,1851.23,,2787.96,1602.98,5697.78,5884.96,5262.48,419.987,1598.83,878.248,5785.03,842.01,5831.95
7466,7467,forest,7054.78,6283.94,429.397,4142.16,1824.04,4626.35,5242.4,3937.02,6465.67,6090.8,4497.58,1255.58,5346.88,3014.98,1832.51,904.334,5543.52,1858.76,1268.91,5112.25,,2164.21,,3108.47,2812.57,5644.58,5743.06
7467,7468,forest,7664.77,4578.54,7287.99,1960.17,410.351,,335.124,7904.0,2116.66,400.704,425.986,588.381,542.455,606.425,1251.65,1405.2,3315.3,1826.87,6320.5,3911.94,4553.72,344.526,824.847,450.878,6579.03,452.712,216.374
7468,7469,forest,7686.95,7393.28,7217.96,1248.52,400.962,467.852,317.484,3421.55,1771.84,307.902,382.904,,548.234,,1853.86,1416.84,3269.63,,6354.14,,5178.06,347.188,1211.92,,6777.39,424.692,163.089
7469,7470,forest,7731.9,722.048,6715.45,5366.77,402.435,1241.98,638.147,,2799.26,613.634,342.774,536.363,468.419,641.732,829.816,1429.59,3537.6,1847.27,6475.73,394.832,6200.48,351.159,416.726,496.068,6198.94,,485.31
7470,7471,forest,7759.94,1095.89,8062.68,2772.14,391.207,,,7763.5,3039.36,393.133,441.411,472.513,579.638,,783.378,1364.79,,1445.19,,735.992,6616.87,356.109,421.604,467.8,6656.28,461.145,432.24
7471,7472,forest,7550.43,,7786.39,7449.65,383.613,819.921,277.892,,1816.29,416.388,331.899,455.125,474.417,613.026,829.773,1437.89,3384.46,2130.59,4556.16,4886.7,6341.31,352.262,,,,454.923,269.239
7472,7473,forest,,7944.2,1382.46,2922.63,2226.46,6010.43,4069.0,7656.86,2316.29,8151.19,7581.04,1186.74,3462.81,2791.52,2885.73,1066.61,,846.317,5042.1,3721.24,2700.92,4953.5,,665.052,6307.38,1272.9,7905.64
7473,7474,forest,7718.4,8056.37,841.369,543.314,2612.05,7008.21,7122.91,7528.95,1264.78,6846.99,3686.54,1597.62,5644.17,1644.38,4408.17,1010.02,5191.31,3972.72,6420.7,,6343.55,2225.55,1746.89,,6980.88,905.924,7472.85
7474,7475,forest,7502.05,,,1886.82,2230.26,,6489.36,7089.58,1490.2,8047.78,,1320.83,6006.52,1642.89,4592.46,,5012.21,1791.48,5370.06,,5271.98,1933.94,2244.54,607.269,7406.83,,7960.76
7475,7476,forest,7683.99,7822.18,1137.64,671.704,5056.99,7219.8,4917.46,,757.126,6876.83,3029.2,1395.43,5851.08,,2500.39,1017.37,5281.24,1520.27,5065.44,1679.21,5952.08,2094.52,1706.9,,7614.0,1007.93,7622.65
7476,7477,forest,8110.62,8036.29,726.376,477.799,,6591.47,2584.0,,1811.62,4449.08,6980.46,1412.7,6256.78,1997.18,1323.25,1199.28,,698.575,5966.0,777.979,6196.25,2100.03,2774.35,598.356,8194.04,897.87,8423.15
7477,7478,forest,7700.17,,921.65,804.524,1494.62,7384.08,6119.04,6561.03,627.308,7169.19,2712.4,1668.26,6005.21,1309.53,4264.23,997.118,5155.63,680.964,6074.73,5935.33,,1876.6,2283.84,528.92,7166.15,717.129,7732.08
7478,7479,forest,7856.15,8011.1,2635.45,4216.0,3120.84,7612.35,2082.32,7599.19,1662.81,7918.73,7834.31,1239.08,5013.29,2769.32,2074.86,1034.18,4929.86,881.976,6137.42,3311.23,4912.04,4443.95,4832.31,845.263,7807.69,1139.42,8230.2
7479,7480,forest,7451.2,7555.56,6038.17,2798.14,2168.59,,7501.56,5147.59,2695.07,,,1325.01,6255.96,2320.1,3423.96,993.637,4795.61,4060.89,5733.71,,4739.32,1646.86,1575.23,815.343,5787.4,1051.22,8103.29
7480,7481,forest,7633.21,7923.0,842.161,674.019,1731.16,7250.86,6620.97,6140.4,665.455,7182.8,2499.16,1623.36,5410.36,1600.95,2377.53,1017.33,,1369.73,5883.04,6287.6,6032.24,4117.94,2852.4,515.495,7457.81,744.773,7759.11
7481,7482,forest,7154.81,7684.08,5569.76,5059.6,1211.32,6984.71,6498.39,5415.96,,6055.58,2563.25,1369.44,5247.97,1372.74,3233.93,987.265,5002.6,1082.33,4703.51,5569.9,6216.31,3144.22,920.973,527.796,6935.79,796.431,7030.89
7482,7483,forest,7567.08,7705.94,5864.81,,2779.2,7057.53,2098.25,4740.99,2586.88,7029.25,7651.56,1304.59,3885.63,2329.48,1582.13,983.432,,668.85,4254.8,4289.13,1566.35,2308.02,4333.03,636.651,7086.7,1570.26,7571.58
7483,7484,forest,7928.12,,787.973,586.816,6186.2,6618.38,3581.89,8224.61,1239.76,5055.51,3006.96,1375.37,6529.46,1688.24,1367.37,1222.96,,749.643,6630.11,2723.61,4493.82,999.096,4979.84,478.68,,689.944,8083.6
7484,7485,forest,7924.98,7985.96,591.688,545.208,6630.71,7525.8,2462.33,,543.592,7681.97,4626.52,,6273.4,1531.27,,1156.43,6408.6,,6270.54,1615.94,,1043.1,4904.76,447.854,7506.85,758.217,7481.47
7485,7486,forest,6882.76,7781.31,1752.01,643.796,,4550.07,3893.52,7698.12,1984.11,7697.8,6277.47,1220.05,5294.75,,2685.01,1046.29,,563.032,3738.5,,2362.72,1722.25,,754.363,7321.44,1323.96,8046.43
7486,7487,forest,7865.67,7872.75,,4079.28,1877.87,7299.54,5396.72,8065.4,2525.02,8046.15,6059.34,1379.29,4485.27,2518.24,1515.89,1023.41,4878.5,1369.42,5614.48,4883.42,3159.21,2979.74,4767.1,713.144,,1208.15,8232.8
7487,7488,forest,,6799.91,1325.6,6219.08,316.94,5925.83,6050.87,,7158.48,6727.46,7006.48,5280.32,1094.31,2671.68,975.479,1607.37,,4523.79,6176.72,,5652.53,3772.47,6408.63,933.609,6677.72,1319.05,4716.7
7489,7490,forest,7914.71,7969.93,7717.56,7600.66,802.171,851.928,1105.65,7806.97,3060.65,7357.65,919.034,4990.84,2142.69,4830.74,641.344,704.387,5518.79,7720.23,6865.24,1517.28,6257.75,6867.75,7164.72,1684.35,6967.98,1447.16,1393.12
7490,7491,forest,8126.34,,4280.9,2204.49,1898.04,,1760.42,,6675.04,7604.53,,3992.86,2159.99,6240.72,442.179,656.821,3333.16,7775.28,,1518.19,487.089,5848.6,4922.8,2523.15,6945.26,975.308,2505.53
7491,7492,forest,7986.3,5253.46,4651.1,2103.8,,5361.35,1652.35,1302.85,3950.15,7767.19,5204.63,4077.6,3086.49,7135.49,455.46,653.598,4055.83,7736.14,6140.55,1637.86,501.263,6376.44,5755.0,3569.93,6715.03,1059.34,5689.21
7492,7493,forest,7425.43,667.655,7042.34,6248.87,6711.47,7011.26,6676.1,6495.84,6001.64,7280.96,6975.36,3913.79,596.268,3016.98,,1347.06,5237.56,7027.2,5757.55,,542.455,2353.28,6804.94,869.356,7277.97,,5645.95
7493,7494,forest,6404.68,,4349.86,,4813.05,5263.03,5552.82,4730.63,6830.4,,7222.0,2243.71,947.972,,,1347.7,6388.41,,4549.28,5010.28,2218.19,3184.24,4188.41,1482.71,,,6965.28
7495,7496,forest,6683.03,6706.42,6757.26,6831.88,6880.96,5525.4,5834.81,6740.01,6408.0,6205.51,6122.55,,1127.83,2675.73,4361.34,1376.82,,6979.39,5950.38,4983.95,4940.6,4882.0,6501.47,1475.47,6250.0,6256.11,5896.71
7496,7497,water,5046.81,5235.51,4306.57,2535.27,572.347,1101.33,3390.63,4907.05,4021.46,5830.67,4208.79,,4890.54,304.867,3821.14,,5246.67,5908.91,3948.03,3159.0,4433.48,1327.64,1175.55,,3936.84,,2451.58
7497,7498,forest,7450.82,7466.87,7494.83,6917.87,703.867,1116.78,7277.22,7681.78,7750.38,7467.57,5591.51,3231.4,5904.28,396.273,7748.6,1014.21,3725.74,5995.69,5347.13,6484.87,,5580.69,1165.39,,5543.64,7388.68,1165.57
7498,7499,forest,7022.34,7116.27,6540.63,5296.96,616.772,,5802.73,6231.49,6536.99,,4633.19,2615.49,5143.29,398.352,7290.66,,4677.08,7090.62,4862.57,5938.4,5051.66,3491.92,1169.47,951.233,5724.97,,1577.8
7500,7501,forest,7729.76,7908.2,634.393,7189.74,1391.59,3403.99,401.112,7294.46,735.815,7690.57,1294.06,,3467.93,,2099.53,,5830.38,1360.8,4353.38,6714.56,5672.48,6174.02,4854.22,860.975,4953.11,472.644,7771.8
7501,7502,forest,7052.71,5582.98,,7174.16,1615.17,2540.34,362.992,1576.82,622.07,,1685.58,1572.46,3620.82,902.217,1949.25,881.331,5557.88,4795.88,2279.83,5920.5,5915.24,6046.94,,,4974.48,,7484.24
7502,7503,forest,6121.46,7787.67,1603.05,7113.61,1238.69,6908.56,,7710.25,791.628,7655.83,1886.32,,1993.81,,3751.87,880.01,5984.95,1020.81,5161.0,5842.14,5162.5,5891.26,2696.01,,3919.53,478.257,7612.66
7503,7504,forest,7112.97,7777.0,5034.3,6548.33,1046.73,6896.07,5979.82,2405.05,7874.09,7864.75,7589.33,1865.85,6436.36,1494.75,3831.79,841.932,3567.01,1320.31,2328.02,6802.08,3533.42,768.423,6172.3,862.008,7058.07,3200.85,7022.66
7504,7505,forest,7145.31,7685.24,3080.87,6047.59,,6394.36,4409.83,5191.43,5097.66,7481.02,,1951.23,5917.33,1372.04,1560.53,833.526,,3944.82,4166.12,7600.8,6199.04,1860.47,4605.47,1230.35,5802.36,2057.71,7243.11
7505,7506,forest,6456.55,5811.95,1878.37,4873.37,891.674,1951.13,363.396,6752.72,1039.65,6252.22,5123.02,1360.33,5504.22,1933.16,6879.06,815.668,5692.78,899.98,1514.57,4980.71,5908.24,4693.55,480.205,882.258,7434.23,610.393,7648.85
7506,7507,forest,7915.95,7949.25,3780.03,7974.05,,1735.8,519.601,8255.28,4168.88,8187.7,4973.72,1765.71,4369.7,1548.04,5032.78,726.609,6729.06,458.655,1324.73,7107.38,,5274.23,1485.77,974.702,7632.22,437.805,7903.17
7507,7508,forest,5911.63,7689.41,2969.2,6400.47,871.677,,324.333,7920.92,2424.9,8283.59,5942.68,,2708.78,2560.9,7951.32,730.496,6051.26,894.42,1151.82,7076.45,4736.4,6782.4,,,7548.16,491.692,7863.68
7508,7509,forest,8081.64,,2816.95,7137.27,691.213,5401.67,515.598,7478.73,1501.47,7937.0,,1881.54,1885.76,1530.46,4762.07,701.383,,2362.78,3347.04,6118.91,5267.55,5607.03,273.861,1747.53,7272.2,510.727,7783.73
7509,7510,forest,7632.61,7705.71,1424.07,7009.17,818.664,2317.74,428.689,7793.45,1119.46,7872.19,5575.6,1852.77,4812.13,1517.7,2976.44,723.301,6419.81,747.752,1520.79,4374.14,5797.9,4718.77,429.385,1072.89,7190.02,510.576,7788.35
7510,7511,forest,7788.81,7799.49,,7449.11,599.621,6054.53,526.189,,767.511,7693.94,5857.61,1852.39,3128.9,1362.65,3920.07,738.137,6734.79,5068.49,3154.33,5961.7,5496.36,6070.29,437.038,1187.76,6938.89,518.682,7513.86
7513,7514,forest,8184.72,946.331,5312.27,,1601.99,7684.52,1365.01,1079.08,669.262,4231.93,1172.53,2453.68,1370.47,2291.93,5500.0,1345.63,,1252.86,6874.04,7980.84,1630.29,4131.39,2093.28,449.739,6160.65,417.638,7120.27
7515,7516,forest,7876.24,,7468.97,7366.13,1603.74,7190.58,715.028,1815.73,490.453,,4359.22,1068.94,2234.21,1643.73,4322.12,1247.45,7226.92,3291.79,2705.4,7507.28,6042.53,3464.98,,400.432,6181.19,,6441.16
7516,7517,forest,8156.93,522.488,7707.95,7530.85,1336.61,7446.71,516.894,3312.48,544.069,4825.58,4791.68,1038.5,1244.11,,5149.29,1260.85,7452.77,,1793.79,5706.64,6034.79,2650.88,1326.25,,7148.75,434.629,7141.9
7517,7518,forest,8156.55,600.898,7806.4,7372.19,1257.7,7623.1,555.502,3736.12,,7289.67,2750.83,1116.53,,1740.52,3574.69,1421.23,7196.06,4781.97,4502.02,7797.2,,,3835.86,385.112,7597.44,454.725,7108.52
7518,7519,forest,,388.803,7576.57,,1200.59,7890.27,708.659,,544.267,6587.22,1226.75,2258.18,4266.54,2382.41,5503.17,1337.58,7228.62,925.177,6312.76,7815.75,,2366.4,4070.6,466.407,7428.15,,7172.9
7519,7520,forest,7719.3,1299.54,,7411.65,1275.22,7122.53,814.82,2552.01,806.099,,,1551.67,1931.46,1835.23,5081.2,1310.4,7163.61,891.902,3790.19,7741.08,779.409,3522.51,4340.39,405.072,7350.19,447.162,6848.77
7520,7521,forest,8309.83,,5906.27,5682.34,1793.3,7850.44,858.001,3702.4,674.602,7226.41,,2226.65,4000.91,2033.09,2935.25,1559.22,7318.79,1593.66,6777.07,7914.06,,3220.41,1147.4,451.731,8058.53,,6623.13
7522,7523,forest,8035.83,501.313,7724.58,7656.39,1701.24,7409.89,610.778,,628.167,4567.99,2885.06,1023.07,1358.59,1620.0,3185.85,1291.27,7360.03,6163.84,4581.82,7879.4,5905.21,2310.34,,396.016,5135.14,,6323.24
7523,7524,forest,7949.29,662.633,7481.11,7484.22,1789.9,7238.03,,,748.679,4781.5,3161.58,1108.07,1831.55,1532.46,2869.07,1343.89,7266.53,2050.9,,7631.59,5941.77,2940.66,3248.21,415.12,5564.55,447.14,6316.29
7524,7525,forest,8117.33,,7656.05,5973.14,1675.4,7726.28,1197.73,,683.112,5820.45,1139.93,2538.64,1477.78,2263.39,5095.71,1458.25,,,4811.85,7764.58,987.659,3864.42,5505.29,494.605,6799.71,410.899,
7525,7526,forest,7690.34,1180.73,7028.19,,1043.56,,776.669,3522.88,734.711,5599.27,4293.28,,2131.05,,6306.12,1345.41,,1082.42,2326.64,7880.41,881.395,3289.59,4970.44,390.876,7100.74,452.045,6759.16
7526,7527,forest,8058.28,444.062,7510.47,,897.884,7449.45,755.845,,543.92,5741.69,3637.56,1126.29,2466.09,1238.32,6894.76,1234.79,7336.27,1635.38,1250.31,7270.29,6179.7,3097.63,5268.84,400.025,7422.61,497.844,7474.93
7527,7528,forest,6688.19,6544.78,460.475,7425.03,4300.12,1801.33,2638.57,1530.24,7452.64,7536.26,,1162.79,3641.92,,407.677,1567.76,5444.06,5586.45,,7173.75,2743.8,598.461,4714.97,617.143,6890.44,5316.75,878.234
7528,7529,forest,7628.29,6627.66,723.99,5893.02,5345.29,,,734.683,,7823.71,7762.01,960.585,3884.53,2103.57,,1530.29,,7541.01,4873.3,7733.55,3582.27,664.055,3667.25,,7127.01,6566.22,1631.7
7529,7530,forest,5800.93,7266.19,673.591,6554.45,6673.19,6534.5,6573.5,1832.56,7559.67,,7748.93,840.209,4402.76,1951.14,539.979,1577.64,,7466.58,4988.83,7759.72,,356.659,4753.07,478.797,6725.68,6916.75,1301.17
7530,7531,forest,7550.1,7123.01,1942.65,6457.27,6370.61,6160.48,5131.47,872.208,7278.04,7151.84,7219.44,1065.17,4173.5,1577.77,423.744,1642.47,5224.59,7485.71,4458.36,7618.37,5703.81,307.413,6303.76,593.839,6267.35,6268.06,952.126
7531,7532,forest,7617.27,7541.93,966.228,7161.97,7691.36,7682.15,6847.82,,8063.59,7905.94,7938.56,,5302.31,1693.88,479.386,1623.04,5145.1,7474.4,4660.38,7722.6,5785.98,394.634,,,6297.0,6940.23,1383.03
7532,7533,forest,7424.8,6868.82,2694.35,,5839.17,6094.73,5845.32,434.874,6747.49,6198.08,7204.77,1135.62,3637.61,1707.5,353.989,1509.01,4711.85,6776.89,5105.12,5441.9,,303.993,4282.49,463.87,4618.8,5828.96,1253.84
7533,7534,forest,7712.47,7246.01,7037.64,,2883.95,7207.88,,,7645.17,,7565.79,,1138.39,2236.53,354.51,,5321.73,7210.11,5451.83,,,4527.78,7432.25,,7715.76,5295.56,3148.11
7534,7535,forest,,7535.42,1650.16,7233.94,,,6174.39,5552.91,,7968.71,7872.0,,1697.92,2922.54,539.407,1626.16,5709.05,6184.97,7178.21,8126.17,,7225.03,5003.83,693.637,7004.45,7769.13,997.662
7535,7536,forest,7631.01,3555.23,2000.89,2171.31,349.3,2463.67,5191.26,,,7466.32,7225.81,980.766,842.077,2898.38,,1639.3,3595.92,2860.28,,2657.84,1935.36,3866.24,3687.24,827.269,6183.2,6048.95,6826.41
7536,7537,forest,7661.31,3770.57,2719.45,2191.21,608.611,2566.79,4734.95,6117.11,5686.1,,7493.46,831.589,,2655.46,1585.35,1694.7,,1878.17,2704.01,3034.54,,3514.92,3290.15,841.842,7130.46,6243.77,2919.69
7537,7538,forest,7731.43,7194.92,1544.4,6473.36,718.385,6923.17,6769.29,7284.07,7742.06,7831.57,7796.33,926.976,1207.7,2816.32,,1669.54,4088.6,2615.53,5755.38,6420.18,3627.4,5822.96,6406.6,643.828,6985.69,5910.37,1432.35
7538,7539,forest,7939.71,7066.31,1857.4,6292.31,530.979,7091.14,5909.55,6652.74,5074.35,7861.97,7756.65,775.835,951.27,3313.39,3690.69,1771.36,5043.5,2421.46,5847.2,6836.87,2893.84,1864.39,,910.815,7290.2,6697.61,2087.76
7539,7540,forest,7493.15,5773.67,7945.99,7723.05,689.082,5984.48,1686.76,,782.099,6754.36,532.651,,1221.25,3161.9,2748.66,1150.5,7257.26,5129.11,6317.79,8281.76,,825.416,472.085,436.723,4669.75,1241.54,816.943
7540,7541,forest,7911.72,4994.59,8202.58,8149.69,773.464,7863.62,1552.32,,852.488,6542.76,533.303,,,2182.49,3553.0,1176.38,7267.49,7778.86,6745.41,8445.41,,753.261,485.809,482.239,7776.53,,799.686
